1,0.5,0.3,10,10.0,9.0,10,1.0,0.0,1.0
2,0.5,0.3,10,10.0,9.0,10,1.0,0.0,1.0
3,0.5,0.3,10,10.0,9.0,10,0.98,0.03794733192202056,0.98
4,0.5,0.3,10,10.0,9.0,10,1.0,0.0,1.0
5,0.5,0.3,10,10.0,9.0,10,0.86,0.3127228094584013,0.97
6,0.5,0.3,10,10.0,9.0,10,1.0,0.0,1.0
7,0.5,0.3,10,10.0,9.0,10,0.89,0.3142893217686178,0.97
8,0.5,0.3,10,10.0,9.0,10,1.0,0.0,1.0
9,0.5,0.3,10,10.0,9.0,10,1.0,0.0,1.0
10,0.5,0.3,10,10.0,9.0,10,0.96,0.08181958472422385,1.0
11,0.5,0.3,20,10.0,9.0,10,1.0,0.0,1.0
12,0.5,0.3,20,10.0,9.0,10,1.0,0.0,1.0
13,0.5,0.3,20,10.0,9.0,10,0.98,0.053665631459994964,1.0
14,0.5,0.3,20,10.0,9.0,10,0.96,0.12732056517228263,1.0
15,0.5,0.3,20,10.0,9.0,10,1.0,0.0,1.0
16,0.5,0.3,20,10.0,9.0,10,1.0,0.0,1.0
17,0.5,0.3,20,10.0,9.0,10,1.0,0.0,1.0
18,0.5,0.3,20,10.0,9.0,10,1.0,0.0,1.0
19,0.5,0.3,20,10.0,9.0,10,1.0,0.0,1.0
20,0.5,0.3,20,10.0,9.0,10,0.95,0.22360679774997902,1.0
21,0.5,0.3,40,10.0,9.0,10,1.0,0.0,1.0
22,0.5,0.3,40,10.0,9.0,10,1.0,0.0,1.0
23,0.5,0.3,40,10.0,9.0,10,1.0,0.0,1.0
24,0.5,0.3,40,10.0,9.0,10,1.0,0.0,1.0
25,0.5,0.3,40,10.0,9.0,10,1.0,0.0,1.0
26,0.5,0.3,40,10.0,9.0,10,0.99,0.03813269678507626,1.0
27,0.5,0.3,40,10.0,9.0,10,1.0,0.0,1.0
28,0.5,0.3,40,10.0,9.0,10,0.95,0.17251086922278258,1.0
29,0.5,0.3,40,10.0,9.0,10,1.0,0.0,1.0
30,0.5,0.3,40,10.0,9.0,10,1.0,0.0,1.0
31,0.5,0.3,80,10.0,9.0,10,0.99,0.03354101966249681,1.0
32,0.5,0.3,80,10.0,9.0,10,1.0,0.0,1.0
33,0.5,0.3,80,10.0,9.0,10,1.0,0.0,1.0
34,0.5,0.3,80,10.0,9.0,10,0.97,0.0940804093194833,1.0
35,0.5,0.3,80,10.0,9.0,10,1.0,0.0,1.0
36,0.5,0.3,80,10.0,9.0,10,0.98,0.07400136844441169,1.0
37,0.5,0.3,80,10.0,9.0,10,0.98,0.1290912124787761,1.0
38,0.5,0.3,80,10.0,9.0,10,1.0,0.0,1.0
39,0.5,0.3,80,10.0,9.0,10,1.0,0.0,1.0
40,0.5,0.3,80,10.0,9.0,10,0.99,0.019006577808748214,1.0
41,0.5,0.5,10,10.0,9.0,10,0.9,0.20461617183834171,0.94
42,0.5,0.5,10,10.0,9.0,10,0.87,0.20622533522554617,0.91
43,0.5,0.5,10,10.0,9.0,10,0.72,0.3299242337264724,0.77
44,0.5,0.5,10,10.0,9.0,10,0.83,0.3193761279606087,0.91
45,0.5,0.5,10,10.0,9.0,10,1.0,0.0,1.0
46,0.5,0.5,10,10.0,9.0,10,0.98,0.05375872022286246,1.0
47,0.5,0.5,10,10.0,9.0,10,0.96,0.11700427342623003,1.0
48,0.5,0.5,10,10.0,9.0,10,0.94,0.17076299364909248,1.0
49,0.5,0.5,10,10.0,9.0,10,0.87,0.17267824928976372,0.85
50,0.5,0.5,10,10.0,9.0,10,1.0,0.0,1.0
51,0.5,0.5,20,10.0,9.0,10,0.77,0.31757469075876665,0.92
52,0.5,0.5,20,10.0,9.0,10,0.99,0.017888543819998316,1.0
53,0.5,0.5,20,10.0,9.0,10,1.0,0.0,1.0
54,0.5,0.5,20,10.0,9.0,10,1.0,0.0,1.0
55,0.5,0.5,20,10.0,9.0,10,1.0,0.0,1.0
56,0.5,0.5,20,10.0,9.0,10,0.87,0.23669823115430955,0.93
57,0.5,0.5,20,10.0,9.0,10,0.88,0.1995224561955766,0.96
58,0.5,0.5,20,10.0,9.0,10,0.78,0.3372567349411393,0.98
59,0.5,0.5,20,10.0,9.0,10,1.0,0.0,1.0
60,0.5,0.5,20,10.0,9.0,10,0.95,0.13682105101189657,1.0
61,0.5,0.5,40,10.0,9.0,10,0.99,0.015811388300841906,1.0
62,0.5,0.5,40,10.0,9.0,10,0.72,0.42006035891072246,1.0
63,0.5,0.5,40,10.0,9.0,10,0.8,0.34222462259120445,1.0
64,0.5,0.5,40,10.0,9.0,10,0.82,0.34638564176436754,1.0
65,0.5,0.5,40,10.0,9.0,10,0.94,0.1498971869871701,1.0
66,0.5,0.5,40,10.0,9.0,10,0.92,0.16828775722187642,1.0
67,0.5,0.5,40,10.0,9.0,10,0.93,0.1969665792294046,1.0
68,0.5,0.5,40,10.0,9.0,10,0.81,0.2949792474230287,0.98
69,0.5,0.5,40,10.0,9.0,10,0.78,0.3479699368093125,0.96
70,0.5,0.5,40,10.0,9.0,10,1.0,0.0,1.0
71,0.5,0.5,80,10.0,9.0,10,0.81,0.36139442932107246,1.0
72,0.5,0.5,80,10.0,9.0,10,0.84,0.34029117743931897,1.0
73,0.5,0.5,80,10.0,9.0,10,0.98,0.07228536539738126,1.0
74,0.5,0.5,80,10.0,9.0,10,0.9,0.24928679914477644,1.0
75,0.5,0.5,80,10.0,9.0,10,0.94,0.21468695932992546,1.0
76,0.5,0.5,80,10.0,9.0,10,0.83,0.35231952916764525,1.0
77,0.5,0.5,80,10.0,9.0,10,0.74,0.3870055236252522,1.0
78,0.5,0.5,80,10.0,9.0,10,0.81,0.35087196987007446,1.0
79,0.5,0.5,80,10.0,9.0,10,0.93,0.22541800131412687,1.0
80,0.5,0.5,80,10.0,9.0,10,0.87,0.2919916062171409,1.0
81,1.0,0.3,10,10.0,9.0,10,0.9,0.2846049894151541,1.0
82,1.0,0.3,10,10.0,9.0,10,0.81,0.18241893176604962,0.78
83,1.0,0.3,10,10.0,9.0,10,0.93,0.21187260323128132,0.95
84,1.0,0.3,10,10.0,9.0,10,0.67,0.3876997692946323,0.76
